Timestamp,/_Config/Curves/DISTANCE,/_Config/Lines/DISTANCE,/_Config/LineTest/DISTANCE,/_Status/activeOpMode,/_Status/activeOpModeStatus,/_Status/available,/_Status/batteryVoltage,/_Status/enabled,/_Status/errorMessage,/_Status/warningMessage,applied voltage,battery voltage,current amps,duty cycle,loop time ms,position ticks,RUNNING,timestamp seconds,velocity from position ticks,velocity radians per second,zero power behavior
68.0460000038147,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.279,12.279,0.459,1,7.835625,49852,true,20.891947182000003,2935.3114780250457,45.20748552610964,"null"
68.0569999217987,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.279,12.279,0.466,1,8.876293,49878,true,20.900823475000003,2929.1507164083023,45.20748552610964,"null"
68.06599998474121,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.288,12.288,0.444,1,10.848251000000001,49907,true,20.911671726,2673.2419815876306,44.87989505128275,"null"
68.07299995422363,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.288,12.288,0.437,1,8.926168,49930,true,20.920597894,2576.693604691285,45.20748552610964,"null"
68.08200001716614,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.288,12.288,0.441,1,7.815792,49952,true,20.928413686000003,2814.8139049759766,45.53507600093652,"null"
68.08999991416931,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.288,12.288,0.448,1,8.380459,49975,true,20.936794145,2744.4797474696793,45.53507600093652,"null"
68.09800004959106,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.288,12.288,0.437,1,7.8382510000000005,49997,true,20.944632396000003,2806.748597359283,45.53507600093652,"null"
68.10699987411499,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.288,12.288,0.437,1,8.322709000000001,50020,true,20.952955105,2763.5232710887763,45.20748552610964,"null"
68.1159999370575,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.288,12.288,0.433,1,9.056834,50045,true,20.962011939,2760.3464963584406,45.53507600093652,"null"
68.12400007247925,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.292,12.292,0.41500000000000004,1,8.893793,50071,true,20.970905732000002,2923.3871307776108,45.53507600093652,"null"
68.13100004196167,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.288,12.288,0.422,1,7.7466680000000006,50091,true,20.9786524,2581.755149439733,45.20748552610964,"null"
68.14199995994568,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.279,12.279,0.455,1,10.710584,50120,true,20.989362984,2707.602125150225,45.20748552610964,"null"
68.1489999294281,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.279,12.284,0.459,1,7.252584000000001,50140,true,20.996615568000003,2757.637829496356,45.20748552610964,"null"
68.1579999923706,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.284,12.284,0.455,1,7.483876,50161,true,21.004099444,2806.032595943599,45.53507600093652,"null"
68.16899991035461,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.275,12.275,0.488,1,8.811834000000001,50186,true,21.012911278,2837.0938444823173,45.20748552610964,"null"
68.17700004577637,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.27,12.27,0.484,1,10.838043,50215,true,21.023749321,2675.7598212149555,45.20748552610964,"null"
68.18499994277954,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.279,12.279,0.484,1,8.266417,50239,true,21.032015738000002,2903.313491201811,45.20748552610964,"null"
68.19599986076355,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.284,12.284,0.466,-0.0001,8.109501,50268,true,21.040125239,3576.052336635756,45.20748552610964,"null"
68.20300006866455,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",-0.0012301,12.301,2.5580000000000003,-0.0001,10.581084,50282,true,21.050706323,1323.1158546704664,43.89712362680211,"null"
68.21199989318848,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",-0.0012301,12.319,3.641,-0.0001,7.4100850000000005,50293,true,21.058116408,1484.4634035911868,40.293628403706414,"null"
68.22000002861023,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",-0.0012319000000000002,12.327,3.499,-0.0001,8.350125,50301,true,21.066466533,958.069489977695,40.293628403706414,"null"
